Area_Name,Year,Group_Name,Victim_Age_Group,freq
Karnataka,2004,Murder - Male Victims,Victims_Upto_30_50_Yrs,433.0
Karnataka,2007,Murder - Female Victims,Victims_Upto_30_50_Yrs,148.0
Karnataka,2007,Murder - Male Victims,Victims_Upto_10_15_Yrs,5.0
Karnataka,2001,Murder - Male Victims,Victims_Upto_15_18_Yrs,36.0
Karnataka,2002,Murder - Male Victims,Victims_Upto_30_50_Yrs,480.0
Karnataka,2008,Murder - Female Victims,Victims_Upto_30_50_Yrs,229.0
Karnataka,2004,Murder - Female Victims,Victims_Above_50_Yrs,51.0
Karnataka,2003,Murder - Female Victims,Victims_Upto_15_18_Yrs,21.0
Karnataka,2009,Murder - Male Victims,Victims_Upto_10_15_Yrs,14.0
Karnataka,2010,Murder - Male Victims,Victims_Upto_10_15_Yrs,3.0
Karnataka,2009,Murder - Female Victims,Victims_Upto_15_18_Yrs,7.0
Karnataka,2002,Murder - Male Victims,Victims_Upto_10_15_Yrs,3.0
Karnataka,2003,Murder - Female Victims,Victims_Above_50_Yrs,39.0
Karnataka,2009,Murder - Male Victims,Victims_Above_50_Yrs,121.0
Karnataka,2001,Murder - Male Victims,Victims_Upto_30_50_Yrs,434.0
Karnataka,2010,Murder - Female Victims,Victims_Upto_15_18_Yrs,5.0
Karnataka,2009,Murder - Female Victims,Victims_Upto_30_50_Yrs,246.0
Karnataka,2002,Murder - Female Victims,Victims_Upto_10_15_Yrs,0.0
Karnataka,2010,Murder - Female Victims,Victims_Upto_30_50_Yrs,262.0
Karnataka,2004,Murder - Female Victims,Victims_Upto_15_18_Yrs,2.0
Karnataka,2003,Murder - Female Victims,Victims_Upto_10_Yrs,50.0
Karnataka,2003,Murder - Male Victims,Victims_Upto_10_15_Yrs,11.0
Karnataka,2006,Murder - Female Victims,Victims_Upto_30_50_Yrs,195.0
Karnataka,2003,Murder - Female Victims,Victims_Upto_30_50_Yrs,154.0
Karnataka,2001,Murder - Female Victims,Victims_Upto_15_18_Yrs,24.0
Karnataka,2006,Murder - Female Victims,Victims_Above_50_Yrs,64.0
Karnataka,2002,Murder - Female Victims,Victims_Upto_10_Yrs,7.0
Karnataka,2006,Murder - Male Victims,Victims_Upto_10_15_Yrs,10.0
Karnataka,2008,Murder - Male Victims,Victims_Above_50_Yrs,129.0
Karnataka,2003,Murder - Male Victims,Victims_Upto_15_18_Yrs,50.0
Karnataka,2003,Murder - Female Victims,Victims_Upto_10_15_Yrs,12.0
Karnataka,2005,Murder - Female Victims,Victims_Above_50_Yrs,51.0
Karnataka,2001,Murder - Male Victims,Victims_Upto_10_15_Yrs,9.0
Karnataka,2004,Murder - Female Victims,Victims_Upto_30_50_Yrs,172.0
Karnataka,2008,Murder - Female Victims,Victims_Upto_15_18_Yrs,14.0
Karnataka,2005,Murder - Female Victims,Victims_Upto_30_50_Yrs,206.0
Karnataka,2002,Murder - Female Victims,Victims_Upto_15_18_Yrs,3.0
Karnataka,2001,Murder - Female Victims,Victims_Upto_10_Yrs,38.0
Karnataka,2010,Murder - Male Victims,Victims_Above_50_Yrs,130.0
Karnataka,2003,Murder - Male Victims,Victims_Upto_30_50_Yrs,439.0
Karnataka,2002,Murder - Male Victims,Victims_Upto_15_18_Yrs,4.0
Karnataka,2002,Murder - Female Victims,Victims_Above_50_Yrs,25.0
Karnataka,2004,Murder - Male Victims,Victims_Upto_10_Yrs,24.0
Karnataka,2010,Murder - Male Victims,Victims_Upto_10_Yrs,18.0
Karnataka,2010,Murder - Female Victims,Victims_Upto_10_Yrs,27.0
Karnataka,2004,Murder - Male Victims,Victims_Upto_18_30_Yrs,432.0
Karnataka,2008,Murder - Female Victims,Victims_Upto_10_Yrs,49.0
Karnataka,2008,Murder - Female Victims,Victims_Upto_18_30_Yrs,272.0
Karnataka,2004,Murder - Male Victims,Victims_Above_50_Yrs,112.0
Karnataka,2010,Murder - Female Victims,Victims_Above_50_Yrs,57.0
Karnataka,2003,Murder - Female Victims,Victims_Upto_18_30_Yrs,249.0
Karnataka,2009,Murder - Male Victims,Victims_Upto_15_18_Yrs,5.0
Karnataka,2002,Murder - Male Victims,Victims_Upto_10_Yrs,11.0
Karnataka,2007,Murder - Female Victims,Victims_Upto_10_15_Yrs,4.0
Karnataka,2002,Murder - Female Victims,Victims_Upto_18_30_Yrs,346.0
Karnataka,2003,Murder - Male Victims,Victims_Upto_18_30_Yrs,399.0
Karnataka,2002,Murder - Male Victims,Victims_Above_50_Yrs,131.0
Karnataka,2009,Murder - Female Victims,Victims_Upto_18_30_Yrs,335.0
Karnataka,2010,Murder - Male Victims,Victims_Upto_15_18_Yrs,4.0
Karnataka,2001,Murder - Male Victims,Victims_Upto_10_Yrs,42.0
Karnataka,2006,Murder - Male Victims,Victims_Upto_10_Yrs,28.0
Karnataka,2008,Murder - Female Victims,Victims_Upto_10_15_Yrs,17.0
Karnataka,2009,Murder - Male Victims,Victims_Upto_30_50_Yrs,558.0
Karnataka,2010,Murder - Female Victims,Victims_Upto_18_30_Yrs,377.0
Karnataka,2007,Murder - Male Victims,Victims_Upto_10_Yrs,15.0
Karnataka,2005,Murder - Male Victims,Victims_Above_50_Yrs,131.0
Karnataka,2009,Murder - Female Victims,Victims_Upto_10_Yrs,16.0
Karnataka,2001,Murder - Female Victims,Victims_Upto_18_30_Yrs,250.0
Karnataka,2007,Murder - Female Victims,Victims_Upto_10_Yrs,17.0
Karnataka,2001,Murder - Male Victims,Victims_Upto_18_30_Yrs,450.0
Karnataka,2002,Murder - Male Victims,Victims_Upto_18_30_Yrs,480.0
Karnataka,2001,Murder - Male Victims,Victims_Above_50_Yrs,130.0
Karnataka,2005,Murder - Male Victims,Victims_Upto_10_Yrs,22.0
Karnataka,2005,Murder - Male Victims,Victims_Upto_18_30_Yrs,473.0
Karnataka,2005,Murder - Female Victims,Victims_Upto_10_15_Yrs,2.0
Karnataka,2006,Murder - Male Victims,Victims_Above_50_Yrs,100.0
Karnataka,2006,Murder - Male Victims,Victims_Upto_18_30_Yrs,463.0
Karnataka,2008,Murder - Male Victims,Victims_Upto_30_50_Yrs,532.0
Karnataka,2003,Murder - Male Victims,Victims_Above_50_Yrs,111.0
Karnataka,2005,Murder - Female Victims,Victims_Upto_18_30_Yrs,306.0
Karnataka,2008,Murder - Male Victims,Victims_Upto_15_18_Yrs,18.0
Karnataka,2004,Murder - Female Victims,Victims_Upto_18_30_Yrs,313.0
Karnataka,2006,Murder - Female Victims,Victims_Upto_18_30_Yrs,294.0
Karnataka,2006,Murder - Female Victims,Victims_Upto_10_15_Yrs,3.0
Karnataka,2007,Murder - Female Victims,Victims_Upto_18_30_Yrs,289.0
Karnataka,2008,Murder - Male Victims,Victims_Upto_10_Yrs,58.0
Karnataka,2003,Murder - Male Victims,Victims_Upto_10_Yrs,41.0
Kerala,2003,Murder - Female Victims,Victims_Upto_15_18_Yrs,3.0
Kerala,2006,Murder - Male Victims,Victims_Upto_30_50_Yrs,133.0
Kerala,2009,Murder - Male Victims,Victims_Upto_10_15_Yrs,7.0
Kerala,2006,Murder - Male Victims,Victims_Upto_10_Yrs,30.0
Kerala,2004,Murder - Female Victims,Victims_Above_50_Yrs,29.0
Kerala,2001,Murder - Female Victims,Victims_Upto_10_15_Yrs,5.0
Kerala,2001,Murder - Male Victims,Victims_Upto_10_Yrs,27.0
Kerala,2008,Murder - Female Victims,Victims_Upto_30_50_Yrs,51.0
Kerala,2004,Murder - Female Victims,Victims_Upto_18_30_Yrs,26.0
Kerala,2009,Murder - Female Victims,Victims_Upto_18_30_Yrs,20.0
Kerala,2001,Murder - Male Victims,Victims_Upto_15_18_Yrs,9.0
Kerala,2002,Murder - Female Victims,Victims_Above_50_Yrs,27.0
Kerala,2007,Murder - Female Victims,Victims_Upto_30_50_Yrs,52.0
Kerala,2001,Murder - Female Victims,Victims_Above_50_Yrs,24.0
Kerala,2010,Murder - Male Victims,Victims_Upto_10_15_Yrs,3.0
Kerala,2001,Murder - Female Victims,Victims_Upto_18_30_Yrs,25.0
Kerala,2005,Murder - Female Victims,Victims_Upto_18_30_Yrs,25.0
Kerala,2004,Murder - Male Victims,Victims_Upto_10_15_Yrs,2.0
Kerala,2001,Murder - Male Victims,Victims_Upto_18_30_Yrs,88.0
Kerala,2002,Murder - Male Victims,Victims_Upto_15_18_Yrs,5.0
Kerala,2006,Murder - Female Victims,Victims_Upto_10_15_Yrs,3.0
Kerala,2005,Murder - Female Victims,Victims_Above_50_Yrs,30.0
Kerala,2010,Murder - Female Victims,Victims_Upto_10_Yrs,16.0
Kerala,2002,Murder - Female Victims,Victims_Upto_15_18_Yrs,2.0
Kerala,2005,Murder - Female Victims,Victims_Upto_10_15_Yrs,7.0
Kerala,2001,Murder - Female Victims,Victims_Upto_10_Yrs,36.0
Kerala,2010,Murder - Female Victims,Victims_Upto_18_30_Yrs,24.0
Kerala,2008,Murder - Male Victims,Victims_Upto_30_50_Yrs,116.0
Kerala,2005,Murder - Male Victims,Victims_Upto_10_15_Yrs,4.0
Kerala,2010,Murder - Female Victims,Victims_Upto_15_18_Yrs,0.0
Kerala,2003,Murder - Male Victims,Victims_Above_50_Yrs,56.0
Kerala,2003,Murder - Female Victims,Victims_Upto_18_30_Yrs,28.0
Kerala,2002,Murder - Male Victims,Victims_Upto_30_50_Yrs,133.0
Kerala,2007,Murder - Male Victims,Victims_Upto_10_15_Yrs,8.0
Kerala,2004,Murder - Male Victims,Victims_Above_50_Yrs,62.0
Kerala,2005,Murder - Female Victims,Victims_Upto_15_18_Yrs,0.0
Kerala,2009,Murder - Female Victims,Victims_Upto_15_18_Yrs,5.0
Kerala,2008,Murder - Female Victims,Victims_Upto_18_30_Yrs,24.0
Kerala,2003,Murder - Male Victims,Victims_Upto_10_Yrs,7.0
Kerala,2005,Murder - Male Victims,Victims_Upto_10_Yrs,18.0
Kerala,2006,Murder - Male Victims,Victims_Upto_10_15_Yrs,1.0
Kerala,2003,Murder - Male Victims,Victims_Upto_30_50_Yrs,151.0
Kerala,2010,Murder - Male Victims,Victims_Above_50_Yrs,55.0
Kerala,2008,Murder - Female Victims,Victims_Upto_15_18_Yrs,0.0
Kerala,2003,Murder - Male Victims,Victims_Upto_10_15_Yrs,1.0
Kerala,2009,Murder - Male Victims,Victims_Above_50_Yrs,58.0
Kerala,2004,Murder - Female Victims,Victims_Upto_15_18_Yrs,2.0
Kerala,2005,Murder - Female Victims,Victims_Upto_30_50_Yrs,49.0
Kerala,2007,Murder - Female Victims,Victims_Upto_18_30_Yrs,34.0
Kerala,2002,Murder - Male Victims,Victims_Upto_10_15_Yrs,4.0
Kerala,2002,Murder - Male Victims,Victims_Above_50_Yrs,50.0
Kerala,2009,Murder - Female Victims,Victims_Upto_30_50_Yrs,45.0
Kerala,2005,Murder - Male Victims,Victims_Upto_30_50_Yrs,134.0
Kerala,2002,Murder - Female Victims,Victims_Upto_10_15_Yrs,5.0
Kerala,2004,Murder - Male Victims,Victims_Upto_30_50_Yrs,131.0
Kerala,2002,Murder - Female Victims,Victims_Upto_18_30_Yrs,31.0
Kerala,2008,Murder - Male Victims,Victims_Upto_10_15_Yrs,5.0
Kerala,2007,Murder - Female Victims,Victims_Upto_10_15_Yrs,1.0
Kerala,2006,Murder - Female Victims,Victims_Upto_18_30_Yrs,30.0
Kerala,2007,Murder - Female Victims,Victims_Upto_15_18_Yrs,4.0
Kerala,2001,Murder - Male Victims,Victims_Upto_30_50_Yrs,146.0
Kerala,2003,Murder - Female Victims,Victims_Above_50_Yrs,22.0
Kerala,2010,Murder - Female Victims,Victims_Upto_30_50_Yrs,53.0
Kerala,2002,Murder - Male Victims,Victims_Upto_10_Yrs,20.0
Kerala,2006,Murder - Female Victims,Victims_Upto_30_50_Yrs,41.0
Kerala,2008,Murder - Female Victims,Victims_Upto_10_15_Yrs,5.0
Kerala,2005,Murder - Male Victims,Victims_Above_50_Yrs,62.0
Kerala,2006,Murder - Male Victims,Victims_Above_50_Yrs,51.0
Kerala,2009,Murder - Male Victims,Victims_Upto_10_Yrs,25.0
Kerala,2002,Murder - Female Victims,Victims_Upto_30_50_Yrs,46.0
Kerala,2010,Murder - Male Victims,Victims_Upto_15_18_Yrs,1.0
Kerala,2003,Murder - Female Victims,Victims_Upto_10_Yrs,15.0
Kerala,2009,Murder - Female Victims,Victims_Above_50_Yrs,18.0
Kerala,2007,Murder - Male Victims,Victims_Upto_18_30_Yrs,54.0
Kerala,2004,Murder - Male Victims,Victims_Upto_15_18_Yrs,3.0
Kerala,2001,Murder - Female Victims,Victims_Upto_30_50_Yrs,58.0
Kerala,2003,Murder - Male Victims,Victims_Upto_18_30_Yrs,92.0
Kerala,2010,Murder - Female Victims,Victims_Upto_10_15_Yrs,6.0
Kerala,2010,Murder - Male Victims,Victims_Upto_30_50_Yrs,137.0
Kerala,2008,Murder - Male Victims,Victims_Upto_18_30_Yrs,62.0
Kerala,2005,Murder - Male Victims,Victims_Upto_15_18_Yrs,4.0
Kerala,2005,Murder - Male Victims,Victims_Upto_18_30_Yrs,62.0
Kerala,2006,Murder - Female Victims,Victims_Upto_15_18_Yrs,2.0
Kerala,2006,Murder - Male Victims,Victims_Upto_15_18_Yrs,1.0
Kerala,2009,Murder - Male Victims,Victims_Upto_18_30_Yrs,60.0
Kerala,2008,Murder - Female Victims,Victims_Upto_10_Yrs,25.0
Kerala,2010,Murder - Male Victims,Victims_Upto_18_30_Yrs,60.0
Kerala,2005,Murder - Female Victims,Victims_Upto_10_Yrs,36.0
Kerala,2007,Murder - Female Victims,Victims_Above_50_Yrs,28.0
Kerala,2003,Murder - Female Victims,Victims_Upto_30_50_Yrs,55.0
Kerala,2008,Murder - Male Victims,Victims_Upto_10_Yrs,14.0
Kerala,2004,Murder - Male Victims,Victims_Upto_10_Yrs,24.0
Kerala,2010,Murder - Male Victims,Victims_Upto_10_Yrs,23.0
Kerala,2008,Murder - Female Victims,Victims_Above_50_Yrs,23.0
Kerala,2004,Murder - Female Victims,Victims_Upto_10_Yrs,16.0
Kerala,2009,Murder - Male Victims,Victims_Upto_15_18_Yrs,1.0
Kerala,2007,Murder - Male Victims,Victims_Above_50_Yrs,57.0
Kerala,2010,Murder - Female Victims,Victims_Above_50_Yrs,27.0
Kerala,2001,Murder - Female Victims,Victims_Upto_15_18_Yrs,8.0
Kerala,2004,Murder - Male Victims,Victims_Upto_18_30_Yrs,68.0
Kerala,2004,Murder - Female Victims,Victims_Upto_10_15_Yrs,6.0
Kerala,2008,Murder - Male Victims,Victims_Above_50_Yrs,54.0
Kerala,2001,Murder - Male Victims,Victims_Above_50_Yrs,55.0
Kerala,2009,Murder - Female Victims,Victims_Upto_10_15_Yrs,4.0
Kerala,2007,Murder - Male Victims,Victims_Upto_30_50_Yrs,115.0
Kerala,2001,Murder - Male Victims,Victims_Upto_10_15_Yrs,8.0
Kerala,2009,Murder - Female Victims,Victims_Upto_10_Yrs,17.0
Kerala,2009,Murder - Male Victims,Victims_Upto_30_50_Yrs,109.0
Kerala,2002,Murder - Female Victims,Victims_Upto_10_Yrs,44.0
Kerala,2008,Murder - Male Victims,Victims_Upto_15_18_Yrs,0.0
Kerala,2007,Murder - Female Victims,Victims_Upto_10_Yrs,22.0
Kerala,2007,Murder - Male Victims,Victims_Upto_10_Yrs,17.0
Kerala,2007,Murder - Male Victims,Victims_Upto_15_18_Yrs,1.0
Kerala,2003,Murder - Female Victims,Victims_Upto_10_15_Yrs,3.0
Kerala,2006,Murder - Female Victims,Victims_Above_50_Yrs,27.0
Kerala,2006,Murder - Female Victims,Victims_Upto_10_Yrs,35.0
Kerala,2002,Murder - Male Victims,Victims_Upto_18_30_Yrs,87.0
Kerala,2004,Murder - Female Victims,Victims_Upto_30_50_Yrs,58.0
Kerala,2006,Murder - Male Victims,Victims_Upto_18_30_Yrs,72.0
Kerala,2003,Murder - Male Victims,Victims_Upto_15_18_Yrs,2.0
Lakshadweep,2005,Murder - Female Victims,Victims_Upto_15_18_Yrs,0.0
Lakshadweep,2005,Murder - Female Victims,Victims_Upto_10_15_Yrs,0.0
Lakshadweep,2001,Murder - Female Victims,Victims_Upto_15_18_Yrs,0.0
Lakshadweep,2008,Murder - Female Victims,Victims_Above_50_Yrs,0.0
Lakshadweep,2008,Murder - Female Victims,Victims_Upto_30_50_Yrs,1.0
Lakshadweep,2001,Murder - Female Victims,Victims_Upto_30_50_Yrs,0.0
Lakshadweep,2001,Murder - Female Victims,Victims_Upto_18_30_Yrs,0.0
Lakshadweep,2001,Murder - Female Victims,Victims_Upto_10_Yrs,1.0
Lakshadweep,2005,Murder - Female Victims,Victims_Above_50_Yrs,0.0
Lakshadweep,2008,Murder - Female Victims,Victims_Upto_10_15_Yrs,0.0
Lakshadweep,2001,Murder - Female Victims,Victims_Upto_10_15_Yrs,1.0
Lakshadweep,2008,Murder - Female Victims,Victims_Upto_10_Yrs,0.0
Lakshadweep,2001,Murder - Female Victims,Victims_Above_50_Yrs,0.0
Lakshadweep,2008,Murder - Female Victims,Victims_Upto_15_18_Yrs,0.0
Lakshadweep,2005,Murder - Female Victims,Victims_Upto_30_50_Yrs,0.0
Lakshadweep,2005,Murder - Female Victims,Victims_Upto_18_30_Yrs,1.0
Lakshadweep,2005,Murder - Female Victims,Victims_Upto_10_Yrs,0.0
Lakshadweep,2008,Murder - Female Victims,Victims_Upto_18_30_Yrs,0.0
Madhya Pradesh,2006,Murder - Male Victims,Victims_Upto_15_18_Yrs,54.0
Madhya Pradesh,2002,Murder - Female Victims,Victims_Above_50_Yrs,71.0
Madhya Pradesh,2007,Murder - Female Victims,Victims_Upto_18_30_Yrs,253.0
Madhya Pradesh,2004,Murder - Female Victims,Victims_Upto_18_30_Yrs,262.0
Madhya Pradesh,2006,Murder - Male Victims,Victims_Upto_18_30_Yrs,700.0
Madhya Pradesh,2005,Murder - Female Victims,Victims_Upto_18_30_Yrs,248.0
Madhya Pradesh,2006,Murder - Male Victims,Victims_Above_50_Yrs,288.0
Madhya Pradesh,2006,Murder - Male Victims,Victims_Upto_30_50_Yrs,722.0
Madhya Pradesh,2001,Murder - Female Victims,Victims_Above_50_Yrs,31.0
Madhya Pradesh,2005,Murder - Male Victims,Victims_Upto_30_50_Yrs,795.0
Madhya Pradesh,2008,Murder - Female Victims,Victims_Upto_15_18_Yrs,6.0
Madhya Pradesh,2008,Murder - Male Victims,Victims_Upto_15_18_Yrs,11.0
Madhya Pradesh,2008,Murder - Female Victims,Victims_Above_50_Yrs,64.0
Madhya Pradesh,2007,Murder - Male Victims,Victims_Upto_18_30_Yrs,697.0
Madhya Pradesh,2007,Murder - Female Victims,Victims_Upto_15_18_Yrs,11.0
Madhya Pradesh,2010,Murder - Male Victims,Victims_Above_50_Yrs,244.0
Madhya Pradesh,2006,Murder - Female Victims,Victims_Upto_18_30_Yrs,200.0
Madhya Pradesh,2004,Murder - Male Victims,Victims_Upto_30_50_Yrs,715.0
Madhya Pradesh,2005,Murder - Male Victims,Victims_Upto_18_30_Yrs,771.0
Madhya Pradesh,2003,Murder - Male Victims,Victims_Above_50_Yrs,104.0
Madhya Pradesh,2008,Murder - Male Victims,Victims_Upto_18_30_Yrs,695.0
Madhya Pradesh,2009,Murder - Female Victims,Victims_Above_50_Yrs,77.0
Madhya Pradesh,2004,Murder - Female Victims,Victims_Upto_30_50_Yrs,158.0
Madhya Pradesh,2003,Murder - Female Victims,Victims_Above_50_Yrs,50.0
Madhya Pradesh,2003,Murder - Male Victims,Victims_Upto_30_50_Yrs,773.0
Madhya Pradesh,2010,Murder - Male Victims,Victims_Upto_15_18_Yrs,40.0
Madhya Pradesh,2002,Murder - Female Victims,Victims_Upto_30_50_Yrs,194.0
Madhya Pradesh,2005,Murder - Male Victims,Victims_Above_50_Yrs,229.0
Madhya Pradesh,2004,Murder - Female Victims,Victims_Above_50_Yrs,51.0
Madhya Pradesh,2008,Murder - Female Victims,Victims_Upto_30_50_Yrs,187.0
Madhya Pradesh,2003,Murder - Female Victims,Victims_Upto_30_50_Yrs,151.0
Madhya Pradesh,2006,Murder - Female Victims,Victims_Above_50_Yrs,74.0
Madhya Pradesh,2001,Murder - Male Victims,Victims_Upto_15_18_Yrs,129.0
Madhya Pradesh,2007,Murder - Female Victims,Victims_Upto_30_50_Yrs,183.0
Madhya Pradesh,2009,Murder - Female Victims,Victims_Upto_18_30_Yrs,277.0
Madhya Pradesh,2010,Murder - Female Victims,Victims_Upto_18_30_Yrs,246.0
Madhya Pradesh,2002,Murder - Male Victims,Victims_Upto_18_30_Yrs,891.0
Madhya Pradesh,2006,Murder - Female Victims,Victims_Upto_30_50_Yrs,186.0
Madhya Pradesh,2008,Murder - Male Victims,Victims_Above_50_Yrs,248.0
Madhya Pradesh,2003,Murder - Male Victims,Victims_Upto_15_18_Yrs,60.0
Madhya Pradesh,2002,Murder - Male Victims,Victims_Upto_15_18_Yrs,67.0
Madhya Pradesh,2001,Murder - Male Victims,Victims_Upto_18_30_Yrs,693.0
Madhya Pradesh,2001,Murder - Male Victims,Victims_Above_50_Yrs,70.0
Madhya Pradesh,2005,Murder - Female Victims,Victims_Above_50_Yrs,56.0
Madhya Pradesh,2005,Murder - Female Victims,Victims_Upto_30_50_Yrs,179.0
Madhya Pradesh,2001,Murder - Female Victims,Victims_Upto_18_30_Yrs,281.0
Madhya Pradesh,2010,Murder - Male Victims,Victims_Upto_30_50_Yrs,813.0
Madhya Pradesh,2009,Murder - Male Victims,Victims_Above_50_Yrs,257.0
Madhya Pradesh,2010,Murder - Female Victims,Victims_Upto_15_18_Yrs,9.0
Madhya Pradesh,2009,Murder - Male Victims,Victims_Upto_18_30_Yrs,672.0
Madhya Pradesh,2010,Murder - Male Victims,Victims_Upto_18_30_Yrs,732.0
Madhya Pradesh,2004,Murder - Male Victims,Victims_Above_50_Yrs,224.0
Madhya Pradesh,2007,Murder - Female Victims,Victims_Above_50_Yrs,64.0
Madhya Pradesh,2002,Murder - Male Victims,Victims_Upto_30_50_Yrs,743.0
Madhya Pradesh,2008,Murder - Male Victims,Victims_Upto_30_50_Yrs,815.0
Madhya Pradesh,2003,Murder - Female Victims,Victims_Upto_18_30_Yrs,194.0
Madhya Pradesh,2009,Murder - Female Victims,Victims_Upto_15_18_Yrs,11.0
Madhya Pradesh,2001,Murder - Male Victims,Victims_Upto_30_50_Yrs,854.0
Madhya Pradesh,2007,Murder - Male Victims,Victims_Above_50_Yrs,217.0
Madhya Pradesh,2009,Murder - Male Victims,Victims_Upto_15_18_Yrs,25.0
Madhya Pradesh,2005,Murder - Male Victims,Victims_Upto_15_18_Yrs,60.0
Madhya Pradesh,2002,Murder - Female Victims,Victims_Upto_18_30_Yrs,258.0
Madhya Pradesh,2010,Murder - Female Victims,Victims_Above_50_Yrs,60.0
Madhya Pradesh,2010,Murder - Female Victims,Victims_Upto_30_50_Yrs,202.0
Madhya Pradesh,2003,Murder - Male Victims,Victims_Upto_18_30_Yrs,790.0
Madhya Pradesh,2008,Murder - Female Victims,Victims_Upto_18_30_Yrs,235.0
Madhya Pradesh,2009,Murder - Female Victims,Victims_Upto_30_50_Yrs,231.0
Madhya Pradesh,2002,Murder - Male Victims,Victims_Above_50_Yrs,144.0
Madhya Pradesh,2001,Murder - Female Victims,Victims_Upto_30_50_Yrs,219.0
Madhya Pradesh,2004,Murder - Male Victims,Victims_Upto_15_18_Yrs,96.0
Madhya Pradesh,2004,Murder - Male Victims,Victims_Upto_18_30_Yrs,826.0
Madhya Pradesh,2007,Murder - Male Victims,Victims_Upto_15_18_Yrs,34.0
Madhya Pradesh,2007,Murder - Male Victims,Victims_Upto_30_50_Yrs,741.0
Madhya Pradesh,2006,Murder - Female Victims,Victims_Upto_10_15_Yrs,14.0
Madhya Pradesh,2009,Murder - Male Victims,Victims_Upto_10_Yrs,42.0
Madhya Pradesh,2007,Murder - Male Victims,Victims_Upto_10_Yrs,48.0
Madhya Pradesh,2009,Murder - Female Victims,Victims_Upto_10_15_Yrs,11.0
Madhya Pradesh,2004,Murder - Female Victims,Victims_Upto_10_15_Yrs,4.0
Madhya Pradesh,2005,Murder - Male Victims,Victims_Upto_10_15_Yrs,20.0
Madhya Pradesh,2003,Murder - Male Victims,Victims_Upto_10_Yrs,25.0
Madhya Pradesh,2010,Murder - Male Victims,Victims_Upto_10_15_Yrs,27.0
Madhya Pradesh,2010,Murder - Female Victims,Victims_Upto_10_Yrs,21.0
Madhya Pradesh,2005,Murder - Female Victims,Victims_Upto_10_Yrs,10.0
Madhya Pradesh,2007,Murder - Male Victims,Victims_Upto_10_15_Yrs,27.0
Madhya Pradesh,2005,Murder - Female Victims,Victims_Upto_10_15_Yrs,15.0
Madhya Pradesh,2005,Murder - Male Victims,Victims_Upto_10_Yrs,25.0
Madhya Pradesh,2006,Murder - Female Victims,Victims_Upto_10_Yrs,14.0
Madhya Pradesh,2008,Murder - Male Victims,Victims_Upto_10_Yrs,11.0
Madhya Pradesh,2004,Murder - Male Victims,Victims_Upto_10_Yrs,7.0
Madhya Pradesh,2001,Murder - Female Victims,Victims_Upto_10_Yrs,41.0
Madhya Pradesh,2001,Murder - Male Victims,Victims_Upto_10_Yrs,32.0
Madhya Pradesh,2002,Murder - Female Victims,Victims_Upto_10_Yrs,2.0
Madhya Pradesh,2003,Murder - Male Victims,Victims_Upto_10_15_Yrs,21.0
Madhya Pradesh,2005,Murder - Female Victims,Victims_Upto_15_18_Yrs,20.0
Madhya Pradesh,2002,Murder - Male Victims,Victims_Upto_10_Yrs,6.0
Madhya Pradesh,2007,Murder - Female Victims,Victims_Upto_10_15_Yrs,7.0
Madhya Pradesh,2001,Murder - Male Victims,Victims_Upto_10_15_Yrs,25.0
Madhya Pradesh,2003,Murder - Female Victims,Victims_Upto_15_18_Yrs,39.0
Madhya Pradesh,2006,Murder - Male Victims,Victims_Upto_10_Yrs,34.0
Madhya Pradesh,2010,Murder - Male Victims,Victims_Upto_10_Yrs,34.0
Madhya Pradesh,2007,Murder - Female Victims,Victims_Upto_10_Yrs,33.0
Madhya Pradesh,2008,Murder - Female Victims,Victims_Upto_10_15_Yrs,13.0
Madhya Pradesh,2006,Murder - Female Victims,Victims_Upto_15_18_Yrs,22.0
Madhya Pradesh,2001,Murder - Female Victims,Victims_Upto_10_15_Yrs,13.0
Madhya Pradesh,2003,Murder - Female Victims,Victims_Upto_10_Yrs,16.0
Madhya Pradesh,2009,Murder - Male Victims,Victims_Upto_30_50_Yrs,761.0
Madhya Pradesh,2010,Murder - Female Victims,Victims_Upto_10_15_Yrs,13.0
Madhya Pradesh,2006,Murder - Male Victims,Victims_Upto_10_15_Yrs,22.0
Madhya Pradesh,2004,Murder - Female Victims,Victims_Upto_15_18_Yrs,18.0
Madhya Pradesh,2004,Murder - Female Victims,Victims_Upto_10_Yrs,1.0
Madhya Pradesh,2009,Murder - Female Victims,Victims_Upto_10_Yrs,18.0
Madhya Pradesh,2004,Murder - Male Victims,Victims_Upto_10_15_Yrs,18.0
Madhya Pradesh,2008,Murder - Male Victims,Victims_Upto_10_15_Yrs,55.0
Madhya Pradesh,2002,Murder - Male Victims,Victims_Upto_10_15_Yrs,7.0
Madhya Pradesh,2002,Murder - Female Victims,Victims_Upto_10_15_Yrs,5.0
Madhya Pradesh,2002,Murder - Female Victims,Victims_Upto_15_18_Yrs,7.0
Madhya Pradesh,2003,Murder - Female Victims,Victims_Upto_10_15_Yrs,4.0
Madhya Pradesh,2001,Murder - Female Victims,Victims_Upto_15_18_Yrs,37.0
Madhya Pradesh,2009,Murder - Male Victims,Victims_Upto_10_15_Yrs,20.0
Madhya Pradesh,2008,Murder - Female Victims,Victims_Upto_10_Yrs,11.0
Maharashtra,2003,Murder - Male Victims,Victims_Upto_10_15_Yrs,22.0
