Area_Name,Year,type_of_motive,freq
Jharkhand,2005,CHNAMurder_Cause_By_TerroristExtremist,3
Jharkhand,2006,Murder_Cause_For_Political_reason,3
Jharkhand,2007,Murder_Cause_Lunacy,24
Jharkhand,2003,Murder_Cause_Other_Causes_or_Motives,778
Jharkhand,2009,Murder_Cause_For_Political_reason,19
Jharkhand,2005,CHNAMurder_Cause_Other_Causes_or_Motives,17
Jharkhand,2006,Murder_Cause_Class_Conflict,0
Jharkhand,2001,CHNAMurder_Cause_Casteism,0
Jharkhand,2010,Murder_Cause_Gain,154
Jharkhand,2009,CHNAMurder_Cause_Class_Conflict,2
Jharkhand,2006,Murder_Cause_Witchcraft,29
Jharkhand,2006,Murder_Cause_Other_Causes_or_Motives,810
Jharkhand,2007,CHNAMurder_Cause_Property_Dispute,12
Jharkhand,2009,CHNAMurder_Cause_Witchcraft,0
Jharkhand,2003,CHNAMurder_Cause_Communalism,0
Jharkhand,2008,CHNAMurder_Cause_By_TerroristExtremist,0
Jharkhand,2010,CHNAMurder_Cause_Witchcraft,0
Jharkhand,2009,Murder_Cause_Class_Conflict,12
Jharkhand,2005,Murder_Cause_Communalism,0
Jharkhand,2009,Murder_Cause_Personal_Vendetta_or_Enmity,130
Jharkhand,2009,CHNAMurder_Cause_Lunacy,2
Jharkhand,2006,CHNAMurder_Cause_Lunacy,0
Jharkhand,2003,CHNAMurder_Cause_Witchcraft,0
Jharkhand,2005,Murder_Cause_Dowry,67
Jharkhand,2006,Murder_Cause_Casteism,0
Jharkhand,2009,CHNAMurder_Cause_Casteism,0
Jharkhand,2010,CHNAMurder_Cause_Other_Causes_or_Motives,63
Jharkhand,2003,CHNAMurder_Cause_Love_AffairsSexual_Relations,0
Jharkhand,2007,Murder_Cause_Personal_Vendetta_or_Enmity,181
Jharkhand,2007,Murder_Cause_Class_Conflict,0
Jharkhand,2006,CHNAMurder_Cause_Dowry,0
Jharkhand,2010,CHNAMurder_Cause_Love_AffairsSexual_Relations,7
Jharkhand,2007,Murder_Cause_Casteism,1
Jharkhand,2008,Murder_Cause_Property_Dispute,226
Jharkhand,2002,Murder_Cause_Love_AffairsSexual_Relations,158
Jharkhand,2006,CHNAMurder_Cause_Witchcraft,1
Jharkhand,2004,Murder_Cause_Dowry,70
Jharkhand,2002,Murder_Cause_Dowry,70
Jharkhand,2009,CHNAMurder_Cause_By_TerroristExtremist,0
Jharkhand,2008,CHNAMurder_Cause_Class_Conflict,0
Jharkhand,2010,CHNAMurder_Cause_Property_Dispute,7
Jharkhand,2001,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,4
Jharkhand,2009,Murder_Cause_Other_Causes_or_Motives,794
Jharkhand,2007,Murder_Cause_Communalism,0
Jharkhand,2002,CHNAMurder_Cause_Lunacy,3
Jharkhand,2004,CHNAMurder_Cause_Lunacy,3
Jharkhand,2009,CHNAMurder_Cause_Gain,0
Jharkhand,2008,CHNAMurder_Cause_Communalism,0
Jharkhand,2008,CHNAMurder_Cause_Casteism,0
Jharkhand,2001,Murder_Cause_Dowry,31
Jharkhand,2008,Murder_Cause_Dowry,51
Jharkhand,2008,Murder_Cause_For_Political_reason,8
Jharkhand,2002,CHNAMurder_Cause_Other_Causes_or_Motives,61
Jharkhand,2004,Murder_Cause_Love_AffairsSexual_Relations,158
Jharkhand,2004,CHNAMurder_Cause_Other_Causes_or_Motives,61
Jharkhand,2006,CHNAMurder_Cause_Communalism,0
Jharkhand,2007,CHNAMurder_Cause_Class_Conflict,0
Jharkhand,2010,CHNAMurder_Cause_Casteism,0
Jharkhand,2001,CHNAMurder_Cause_Witchcraft,1
Jharkhand,2004,CHNAMurder_Cause_Witchcraft,2
Jharkhand,2002,CHNAMurder_Cause_Witchcraft,2
Jharkhand,2005,CHNAMurder_Cause_Witchcraft,0
Jharkhand,2006,Murder_Cause_Personal_Vendetta_or_Enmity,180
Jharkhand,2002,Murder_Cause_Gain,103
Jharkhand,2004,Murder_Cause_Gain,103
Jharkhand,2004,CHNAMurder_Cause_Gain,7
Jharkhand,2005,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,12
Jharkhand,2001,Murder_Cause_Personal_Vendetta_or_Enmity,160
Jharkhand,2002,CHNAMurder_Cause_Class_Conflict,2
Jharkhand,2009,CHNAMurder_Cause_For_Political_reason,0
Jharkhand,2001,CHNAMurder_Cause_Lunacy,0
Jharkhand,2003,Murder_Cause_Witchcraft,19
Jharkhand,2006,Murder_Cause_Lunacy,4
Jharkhand,2002,CHNAMurder_Cause_Gain,7
Jharkhand,2003,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,10
Jharkhand,2007,Murder_Cause_For_Political_reason,15
Jharkhand,2002,CHNAMurder_Cause_Casteism,3
Jharkhand,2009,CHNAMurder_Cause_Love_AffairsSexual_Relations,2
Jharkhand,2001,Murder_Cause_Lunacy,1
Jharkhand,2010,Murder_Cause_Witchcraft,15
Jharkhand,2008,Murder_Cause_Casteism,0
Jharkhand,2005,Murder_Cause_Witchcraft,26
Jharkhand,2008,Murder_Cause_Love_AffairsSexual_Relations,50
Jharkhand,2004,CHNAMurder_Cause_Casteism,3
Jharkhand,2001,CHNAMurder_Cause_Love_AffairsSexual_Relations,4
Jharkhand,2009,Murder_Cause_Gain,188
Jharkhand,2010,CHNAMurder_Cause_By_TerroristExtremist,0
Jharkhand,2004,CHNAMurder_Cause_Class_Conflict,2
Jharkhand,2010,Murder_Cause_For_Political_reason,9
Jharkhand,2006,Murder_Cause_Love_AffairsSexual_Relations,96
Jharkhand,2005,Murder_Cause_Lunacy,0
Jharkhand,2001,CHNAMurder_Cause_By_TerroristExtremist,0
Jharkhand,2001,Murder_Cause_Witchcraft,21
Jharkhand,2001,Murder_Cause_Gain,84
Jharkhand,2007,Murder_Cause_Witchcraft,50
Jharkhand,2007,CHNAMurder_Cause_Witchcraft,0
Jharkhand,2003,Murder_Cause_Casteism,5
Jharkhand,2009,Murder_Cause_Property_Dispute,239
Jharkhand,2004,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,1
Jharkhand,2002,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,1
Jharkhand,2001,CHNAMurder_Cause_Gain,2
Jharkhand,2009,CHNAMurder_Cause_Property_Dispute,4
Jharkhand,2001,CHNAMurder_Cause_Dowry,17
Jharkhand,2008,Murder_Cause_Other_Causes_or_Motives,1051
Jharkhand,2003,CHNAMurder_Cause_Lunacy,0
Jharkhand,2005,Murder_Cause_Personal_Vendetta_or_Enmity,264
Jharkhand,2008,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,3
Jharkhand,2003,CHNAMurder_Cause_By_TerroristExtremist,0
Jharkhand,2007,CHNAMurder_Cause_For_Political_reason,0
Jharkhand,2005,CHNAMurder_Cause_Gain,10
Jharkhand,2005,Murder_Cause_Love_AffairsSexual_Relations,93
Jharkhand,2006,CHNAMurder_Cause_For_Political_reason,0
Jharkhand,2007,CHNAMurder_Cause_Other_Causes_or_Motives,53
Jharkhand,2006,Murder_Cause_Property_Dispute,180
Jharkhand,2007,Murder_Cause_Gain,254
Jharkhand,2007,Murder_Cause_Property_Dispute,261
Jharkhand,2006,CHNAMurder_Cause_By_TerroristExtremist,0
Jharkhand,2009,Murder_Cause_Communalism,0
Jharkhand,2001,Murder_Cause_For_Political_reason,4
Jharkhand,2002,Murder_Cause_Property_Dispute,228
Jharkhand,2005,Murder_Cause_Gain,47
Jharkhand,2007,Murder_Cause_Other_Causes_or_Motives,667
Jharkhand,2005,CHNAMurder_Cause_Dowry,15
Jharkhand,2001,Murder_Cause_Property_Dispute,141
Jharkhand,2004,Murder_Cause_Personal_Vendetta_or_Enmity,242
Jharkhand,2005,CHNAMurder_Cause_Communalism,0
Jharkhand,2007,CHNAMurder_Cause_By_TerroristExtremist,4
Jharkhand,2008,CHNAMurder_Cause_Other_Causes_or_Motives,70
Jharkhand,2005,CHNAMurder_Cause_Casteism,0
Jharkhand,2008,CHNAMurder_Cause_Dowry,0
Jharkhand,2006,CHNAMurder_Cause_Gain,7
Jharkhand,2001,Murder_Cause_Class_Conflict,8
Jharkhand,2003,Murder_Cause_By_TerroristExtremist,27
Jharkhand,2004,Murder_Cause_Lunacy,3
Jharkhand,2002,Murder_Cause_Lunacy,3
Jharkhand,2003,CHNAMurder_Cause_Gain,1
Jharkhand,2003,CHNAMurder_Cause_Property_Dispute,3
Jharkhand,2010,CHNAMurder_Cause_Class_Conflict,0
Jharkhand,2010,CHNAMurder_Cause_Dowry,0
Jharkhand,2008,CHNAMurder_Cause_Lunacy,35
Jharkhand,2005,CHNAMurder_Cause_Love_AffairsSexual_Relations,6
Jharkhand,2002,Murder_Cause_Communalism,0
Jharkhand,2004,Murder_Cause_Communalism,0
Jharkhand,2009,Murder_Cause_By_TerroristExtremist,29
Jharkhand,2003,Murder_Cause_Lunacy,0
Jharkhand,2010,Murder_Cause_Love_AffairsSexual_Relations,105
Jharkhand,2005,CHNAMurder_Cause_Class_Conflict,0
Jharkhand,2006,CHNAMurder_Cause_Love_AffairsSexual_Relations,1
Jharkhand,2006,Murder_Cause_By_TerroristExtremist,26
Jharkhand,2002,Murder_Cause_Other_Causes_or_Motives,599
Jharkhand,2008,Murder_Cause_Communalism,0
Jharkhand,2006,Murder_Cause_Gain,112
Jharkhand,2001,Murder_Cause_Communalism,0
Jharkhand,2003,Murder_Cause_Class_Conflict,5
Jharkhand,2010,Murder_Cause_Other_Causes_or_Motives,916
Jharkhand,2010,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,5
Jharkhand,2004,CHNAMurder_Cause_By_TerroristExtremist,0
Jharkhand,2003,CHNAMurder_Cause_Other_Causes_or_Motives,95
Jharkhand,2002,CHNAMurder_Cause_By_TerroristExtremist,0
Jharkhand,2003,Murder_Cause_Dowry,75
Jharkhand,2003,CHNAMurder_Cause_Casteism,0
Jharkhand,2004,Murder_Cause_Property_Dispute,228
Jharkhand,2006,CHNAMurder_Cause_Other_Causes_or_Motives,82
Jharkhand,2009,CHNAMurder_Cause_Communalism,0
Jharkhand,2007,Murder_Cause_By_TerroristExtremist,20
Jharkhand,2004,Murder_Cause_Other_Causes_or_Motives,599
Jharkhand,2003,Murder_Cause_Personal_Vendetta_or_Enmity,192
Jharkhand,2007,CHNAMurder_Cause_Lunacy,0
Jharkhand,2009,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,0
Jharkhand,2005,Murder_Cause_By_TerroristExtremist,29
Jharkhand,2010,Murder_Cause_Property_Dispute,259
Jharkhand,2003,CHNAMurder_Cause_For_Political_reason,0
Jharkhand,2001,CHNAMurder_Cause_Property_Dispute,4
Jharkhand,2003,Murder_Cause_For_Political_reason,2
Jharkhand,2002,CHNAMurder_Cause_Communalism,2
Jharkhand,2004,CHNAMurder_Cause_Communalism,2
Jharkhand,2002,Murder_Cause_Personal_Vendetta_or_Enmity,242
Jharkhand,2003,CHNAMurder_Cause_Class_Conflict,0
Jharkhand,2008,Murder_Cause_By_TerroristExtremist,19
Jharkhand,2004,Murder_Cause_Witchcraft,26
Jharkhand,2007,CHNAMurder_Cause_Love_AffairsSexual_Relations,0
Jharkhand,2009,Murder_Cause_Love_AffairsSexual_Relations,114
Jharkhand,2008,Murder_Cause_Witchcraft,52
Jharkhand,2010,Murder_Cause_Lunacy,1
Jharkhand,2003,Murder_Cause_Love_AffairsSexual_Relations,72
Jharkhand,2004,CHNAMurder_Cause_Property_Dispute,9
Jharkhand,2002,CHNAMurder_Cause_Property_Dispute,9
Jharkhand,2002,Murder_Cause_Witchcraft,26
Jharkhand,2006,Murder_Cause_Communalism,1
Jharkhand,2010,CHNAMurder_Cause_For_Political_reason,0
Jharkhand,2006,CHNAMurder_Cause_Casteism,0
Jharkhand,2008,CHNAMurder_Cause_For_Political_reason,0
Jharkhand,2001,Murder_Cause_By_TerroristExtremist,38
Jharkhand,2004,Murder_Cause_Class_Conflict,3
Jharkhand,2008,CHNAMurder_Cause_Love_AffairsSexual_Relations,0
Jharkhand,2005,Murder_Cause_Property_Dispute,228
Jharkhand,2009,Murder_Cause_Witchcraft,37
Jharkhand,2007,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,3
Jharkhand,2002,Murder_Cause_Casteism,9
Jharkhand,2005,Murder_Cause_For_Political_reason,3
Jharkhand,2003,Murder_Cause_Gain,106
Jharkhand,2001,Murder_Cause_Other_Causes_or_Motives,937
Jharkhand,2005,CHNAMurder_Cause_Lunacy,0
Jharkhand,2007,CHNAMurder_Cause_Communalism,0
Jharkhand,2007,Murder_Cause_Love_AffairsSexual_Relations,87
Jharkhand,2004,Murder_Cause_For_Political_reason,25
Jharkhand,2002,Murder_Cause_For_Political_reason,25
Jharkhand,2007,CHNAMurder_Cause_Dowry,0
Jharkhand,2001,CHNAMurder_Cause_Communalism,0
Jharkhand,2008,Murder_Cause_Personal_Vendetta_or_Enmity,112
Jharkhand,2009,CHNAMurder_Cause_Dowry,0
Jharkhand,2009,Murder_Cause_Lunacy,0
Jharkhand,2003,Murder_Cause_Communalism,0
Jharkhand,2002,Murder_Cause_By_TerroristExtremist,22
Jharkhand,2004,Murder_Cause_Casteism,9
Jharkhand,2005,Murder_Cause_Class_Conflict,0
Jharkhand,2004,Murder_Cause_By_TerroristExtremist,22
Jharkhand,2001,CHNAMurder_Cause_For_Political_reason,0
Jharkhand,2008,Murder_Cause_Gain,123
Jharkhand,2002,Murder_Cause_Class_Conflict,3
Jharkhand,2010,Murder_Cause_Dowry,36
Jharkhand,2010,Murder_Cause_Casteism,0
Jharkhand,2006,CHNAMurder_Cause_Class_Conflict,0
Jharkhand,2010,Murder_Cause_Personal_Vendetta_or_Enmity,146
Jharkhand,2010,Murder_Cause_Class_Conflict,0
Jharkhand,2010,Murder_Cause_By_TerroristExtremist,48
Jharkhand,2005,CHNAMurder_Cause_Property_Dispute,20
Jharkhand,2010,CHNAMurder_Cause_Communalism,0
Karnataka,2010,Murder_Cause_Communalism,2
Karnataka,2010,Murder_Cause_Lunacy,0
Karnataka,2008,Murder_Cause_Personal_Vendetta_or_Enmity,113
Karnataka,2009,Murder_Cause_Communalism,0
Karnataka,2005,CHNAMurder_Cause_Dowry,0
Karnataka,2002,CHNAMurder_Cause_Gain,0
Karnataka,2008,Murder_Cause_Witchcraft,1
Karnataka,2002,CHNAMurder_Cause_Communalism,0
Karnataka,2010,CHNAMurder_Cause_By_TerroristExtremist,0
Karnataka,2006,Murder_Cause_For_Political_reason,4
Karnataka,2001,CHNAMurder_Cause_Casteism,0
Karnataka,2001,Murder_Cause_By_TerroristExtremist,0
Karnataka,2008,CHNAMurder_Cause_Class_Conflict,0
Karnataka,2002,Murder_Cause_Casteism,1
Karnataka,2009,CHNAMurder_Cause_Class_Conflict,0
Karnataka,2005,CHNAMurder_Cause_Witchcraft,0
Karnataka,2003,Murder_Cause_For_Political_reason,4
Karnataka,2008,Murder_Cause_By_TerroristExtremist,1
Karnataka,2007,Murder_Cause_Communalism,0
Karnataka,2009,CHNAMurder_Cause_Dowry,0
Karnataka,2001,Murder_Cause_Lunacy,0
Karnataka,2005,CHNAMurder_Cause_Communalism,0
Karnataka,2005,Murder_Cause_Other_Causes_or_Motives,1146
Karnataka,2007,CHNAMurder_Cause_Communalism,0
Karnataka,2009,CHNAMurder_Cause_Casteism,0
Karnataka,2010,Murder_Cause_Gain,71
Karnataka,2004,CHNAMurder_Cause_Communalism,0
Karnataka,2004,CHNAMurder_Cause_Gain,3
Karnataka,2007,Murder_Cause_Lunacy,0
Karnataka,2002,Murder_Cause_By_TerroristExtremist,0
Karnataka,2006,CHNAMurder_Cause_Other_Causes_or_Motives,64
Karnataka,2003,CHNAMurder_Cause_Casteism,0
Karnataka,2006,CHNAMurder_Cause_Casteism,0
Karnataka,2009,Murder_Cause_For_Political_reason,1
Karnataka,2001,Murder_Cause_Casteism,1
Karnataka,2007,Murder_Cause_By_TerroristExtremist,0
Karnataka,2009,CHNAMurder_Cause_Other_Causes_or_Motives,77
Karnataka,2005,Murder_Cause_Casteism,3
Karnataka,2003,CHNAMurder_Cause_Dowry,0
Karnataka,2007,CHNAMurder_Cause_Lunacy,0
Karnataka,2010,Murder_Cause_Other_Causes_or_Motives,1367
Karnataka,2006,CHNAMurder_Cause_Lunacy,0
Karnataka,2003,Murder_Cause_Love_AffairsSexual_Relations,134
Karnataka,2002,CHNAMurder_Cause_By_TerroristExtremist,0
Karnataka,2002,Murder_Cause_Personal_Vendetta_or_Enmity,188
Karnataka,2002,Murder_Cause_Other_Causes_or_Motives,1093
Karnataka,2005,CHNAMurder_Cause_Other_Causes_or_Motives,0
Karnataka,2006,Murder_Cause_By_TerroristExtremist,0
Karnataka,2010,CHNAMurder_Cause_Gain,0
Karnataka,2002,Murder_Cause_Lunacy,0
Karnataka,2010,CHNAMurder_Cause_Witchcraft,0
Karnataka,2008,Murder_Cause_Class_Conflict,0
Karnataka,2004,CHNAMurder_Cause_Witchcraft,0
Karnataka,2004,Murder_Cause_Witchcraft,0
Karnataka,2007,CHNAMurder_Cause_Gain,2
Karnataka,2001,Murder_Cause_Communalism,3
Karnataka,2010,CHNAMurder_Cause_Lunacy,0
Karnataka,2008,Murder_Cause_Dowry,54
Karnataka,2006,Murder_Cause_Personal_Vendetta_or_Enmity,132
Karnataka,2005,Murder_Cause_By_TerroristExtremist,0
Karnataka,2007,Murder_Cause_Love_AffairsSexual_Relations,100
Karnataka,2009,Murder_Cause_Dowry,65
Karnataka,2001,Murder_Cause_Love_AffairsSexual_Relations,143
Karnataka,2010,CHNAMurder_Cause_Class_Conflict,0
Karnataka,2002,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,0
Karnataka,2002,Murder_Cause_For_Political_reason,6
Karnataka,2001,CHNAMurder_Cause_Gain,0
Karnataka,2007,CHNAMurder_Cause_Casteism,0
Karnataka,2004,CHNAMurder_Cause_Dowry,0
Karnataka,2009,Murder_Cause_By_TerroristExtremist,0
Karnataka,2004,CHNAMurder_Cause_For_Political_reason,0
Karnataka,2003,Murder_Cause_Casteism,6
Karnataka,2004,Murder_Cause_Personal_Vendetta_or_Enmity,130
Karnataka,2001,Murder_Cause_Other_Causes_or_Motives,1142
Karnataka,2007,CHNAMurder_Cause_Witchcraft,0
Karnataka,2005,Murder_Cause_Property_Dispute,87
Karnataka,2007,Murder_Cause_For_Political_reason,3
Karnataka,2008,CHNAMurder_Cause_Lunacy,0
Karnataka,2008,CHNAMurder_Cause_Other_Causes_or_Motives,73
Karnataka,2008,Murder_Cause_Lunacy,2
Karnataka,2005,CHNAMurder_Cause_Casteism,0
Karnataka,2002,CHNAMurder_Cause_For_Political_reason,0
Karnataka,2008,Murder_Cause_Love_AffairsSexual_Relations,87
Karnataka,2002,CHNAMurder_Cause_Casteism,1
Karnataka,2004,Murder_Cause_For_Political_reason,10
Karnataka,2006,Murder_Cause_Other_Causes_or_Motives,1188
Karnataka,2006,CHNAMurder_Cause_Gain,0
Karnataka,2010,Murder_Cause_Class_Conflict,0
Karnataka,2008,CHNAMurder_Cause_Witchcraft,0
Karnataka,2003,Murder_Cause_By_TerroristExtremist,0
Karnataka,2001,CHNAMurder_Cause_Lunacy,0
Karnataka,2010,Murder_Cause_By_TerroristExtremist,0
Karnataka,2006,Murder_Cause_Communalism,4
Karnataka,2003,CHNAMurder_Cause_Gain,0
Karnataka,2008,CHNAMurder_Cause_Gain,1
Karnataka,2003,CHNAMurder_Cause_By_TerroristExtremist,0
Karnataka,2006,CHNAMurder_Cause_Communalism,0
Karnataka,2001,Murder_Cause_For_Political_reason,7
Karnataka,2004,CHNAMurder_Cause_Casteism,0
Karnataka,2008,CHNAMurder_Cause_Casteism,0
Karnataka,2003,CHNAMurder_Cause_For_Political_reason,0
Karnataka,2010,Murder_Cause_Love_AffairsSexual_Relations,99
Karnataka,2009,CHNAMurder_Cause_Lunacy,0
Karnataka,2005,Murder_Cause_For_Political_reason,11
Karnataka,2004,Murder_Cause_Casteism,2
Karnataka,2007,Murder_Cause_Other_Causes_or_Motives,1137
Karnataka,2009,Murder_Cause_Class_Conflict,0
Karnataka,2010,Murder_Cause_Dowry,67
Karnataka,2009,CHNAMurder_Cause_Witchcraft,0
Karnataka,2002,Murder_Cause_Love_AffairsSexual_Relations,130
Karnataka,2004,CHNAMurder_Cause_By_TerroristExtremist,0
Karnataka,2008,Murder_Cause_Property_Dispute,83
Karnataka,2006,Murder_Cause_Property_Dispute,82
Karnataka,2002,Murder_Cause_Dowry,52
Karnataka,2004,Murder_Cause_Property_Dispute,75
Karnataka,2002,CHNAMurder_Cause_Lunacy,0
Karnataka,2010,Murder_Cause_Witchcraft,1
Karnataka,2004,Murder_Cause_By_TerroristExtremist,0
Karnataka,2007,Murder_Cause_Property_Dispute,71
Karnataka,2001,Murder_Cause_Personal_Vendetta_or_Enmity,140
Karnataka,2005,CHNAMurder_Cause_Gain,80
Karnataka,2010,CHNAMurder_Cause_Other_Causes_or_Motives,89
Karnataka,2001,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,3
Karnataka,2007,CHNAMurder_Cause_Other_Causes_or_Motives,51
Karnataka,2009,Murder_Cause_Lunacy,0
Karnataka,2009,CHNAMurder_Cause_Gain,2
Karnataka,2006,CHNAMurder_Cause_Dowry,0
Karnataka,2001,CHNAMurder_Cause_Communalism,0
Karnataka,2006,CHNAMurder_Cause_Witchcraft,0
Karnataka,2008,Murder_Cause_For_Political_reason,2
Karnataka,2002,Murder_Cause_Communalism,4
Karnataka,2010,CHNAMurder_Cause_For_Political_reason,0
Karnataka,2003,CHNAMurder_Cause_Witchcraft,0
Karnataka,2003,Murder_Cause_Personal_Vendetta_or_Enmity,136
Karnataka,2002,CHNAMurder_Cause_Dowry,0
Karnataka,2001,Murder_Cause_Dowry,33
Karnataka,2009,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,0
Karnataka,2004,Murder_Cause_Other_Causes_or_Motives,1115
Karnataka,2004,Murder_Cause_Communalism,3
Karnataka,2008,CHNAMurder_Cause_By_TerroristExtremist,0
Karnataka,2003,CHNAMurder_Cause_Communalism,0
Karnataka,2007,CHNAMurder_Cause_Property_Dispute,1
Karnataka,2001,CHNAMurder_Cause_Other_Causes_or_Motives,70
Karnataka,2002,CHNAMurder_Cause_Property_Dispute,0
Karnataka,2003,CHNAMurder_Cause_Love_AffairsSexual_Relations,1
Karnataka,2005,CHNAMurder_Cause_For_Political_reason,0
Karnataka,2009,Murder_Cause_Love_AffairsSexual_Relations,106
Karnataka,2009,Murder_Cause_Casteism,0
Karnataka,2004,CHNAMurder_Cause_Class_Conflict,0
Karnataka,2005,CHNAMurder_Cause_By_TerroristExtremist,0
Karnataka,2003,CHNAMurder_Cause_Lunacy,0
Karnataka,2008,Murder_Cause_Communalism,0
Karnataka,2005,Murder_Cause_Dowry,44
Karnataka,2006,Murder_Cause_Class_Conflict,1
Karnataka,2005,Murder_Cause_Personal_Vendetta_or_Enmity,164
Karnataka,2006,Murder_Cause_Witchcraft,0
Karnataka,2008,Murder_Cause_Casteism,1
Karnataka,2010,CHNAMurder_Cause_Property_Dispute,0
Karnataka,2003,Murder_Cause_Class_Conflict,0
Karnataka,2004,CHNAMurder_Cause_Other_Causes_or_Motives,51
Karnataka,2006,Murder_Cause_Lunacy,0
Karnataka,2001,CHNAMurder_Cause_Dowry,0
Karnataka,2004,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,3
Karnataka,2008,Murder_Cause_Other_Causes_or_Motives,1299
Karnataka,2001,Murder_Cause_Gain,66
Karnataka,2009,Murder_Cause_Property_Dispute,59
Karnataka,2008,CHNAMurder_Cause_Property_Dispute,1
Karnataka,2009,CHNAMurder_Cause_Property_Dispute,0
Karnataka,2003,Murder_Cause_Witchcraft,0
Karnataka,2009,CHNAMurder_Cause_For_Political_reason,0
Karnataka,2002,CHNAMurder_Cause_Class_Conflict,0
Karnataka,2009,CHNAMurder_Cause_Love_AffairsSexual_Relations,0
Karnataka,2004,CHNAMurder_Cause_Lunacy,0
Karnataka,2008,CHNAMurder_Cause_Communalism,0
Karnataka,2007,Murder_Cause_Personal_Vendetta_or_Enmity,124
Karnataka,2005,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,0
Karnataka,2001,CHNAMurder_Cause_Class_Conflict,0
Karnataka,2009,Murder_Cause_Gain,102
Karnataka,2006,Murder_Cause_Dowry,53
Karnataka,2006,CHNAMurder_Cause_Property_Dispute,0
Karnataka,2005,Murder_Cause_Lunacy,0
Karnataka,2003,CHNAMurder_Cause_Class_Conflict,0
Karnataka,2005,CHNAMurder_Cause_Class_Conflict,0
Karnataka,2008,CHNAMurder_Cause_Dowry,2
Karnataka,2004,Murder_Cause_Gain,48
Karnataka,2010,Murder_Cause_Personal_Vendetta_or_Enmity,118
Karnataka,2001,Murder_Cause_Class_Conflict,0
Karnataka,2004,Murder_Cause_Dowry,27
Karnataka,2003,CHNAMurder_Cause_Property_Dispute,0
Karnataka,2010,CHNAMurder_Cause_Dowry,0
Karnataka,2006,CHNAMurder_Cause_Love_AffairsSexual_Relations,2
Karnataka,2005,Murder_Cause_Gain,37
Karnataka,2004,Murder_Cause_Class_Conflict,0
Karnataka,2007,CHNAMurder_Cause_By_TerroristExtremist,0
Karnataka,2003,Murder_Cause_Lunacy,0
Karnataka,2001,Murder_Cause_Property_Dispute,91
Karnataka,2008,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,2
Karnataka,2007,CHNAMurder_Cause_For_Political_reason,0
Karnataka,2005,Murder_Cause_Love_AffairsSexual_Relations,114
Karnataka,2007,Murder_Cause_Gain,47
Karnataka,2004,Murder_Cause_Lunacy,0
Karnataka,2005,CHNAMurder_Cause_Love_AffairsSexual_Relations,0
Karnataka,2006,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,2
Karnataka,2003,Murder_Cause_Communalism,3
Karnataka,2010,CHNAMurder_Cause_Communalism,0
Karnataka,2008,Murder_Cause_Gain,55
Karnataka,2003,Murder_Cause_Other_Causes_or_Motives,1040
Karnataka,2007,CHNAMurder_Cause_Love_AffairsSexual_Relations,0
Karnataka,2003,Murder_Cause_Gain,48
Karnataka,2006,CHNAMurder_Cause_Class_Conflict,0
Karnataka,2010,Murder_Cause_Casteism,1
Karnataka,2005,CHNAMurder_Cause_Property_Dispute,0
Karnataka,2005,Murder_Cause_Class_Conflict,0
Karnataka,2008,CHNAMurder_Cause_Love_AffairsSexual_Relations,2
Karnataka,2009,Murder_Cause_Witchcraft,1
Karnataka,2008,CHNAMurder_Cause_For_Political_reason,0
Karnataka,2001,CHNAMurder_Cause_For_Political_reason,0
Karnataka,2007,CHNAMurder_Cause_Dowry,0
Karnataka,2006,CHNAMurder_Cause_For_Political_reason,0
Karnataka,2001,CHNAMurder_Cause_Property_Dispute,0
Karnataka,2005,CHNAMurder_Cause_Lunacy,0
Karnataka,2002,Murder_Cause_Class_Conflict,0
Karnataka,2010,Murder_Cause_Property_Dispute,71
Karnataka,2004,CHNAMurder_Cause_Property_Dispute,0
Karnataka,2007,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,1
Karnataka,2004,CHNAMurder_Cause_Love_AffairsSexual_Relations,0
Karnataka,2007,Murder_Cause_Casteism,0
Karnataka,2006,CHNAMurder_Cause_By_TerroristExtremist,0
Karnataka,2006,Murder_Cause_Casteism,0
Karnataka,2002,Murder_Cause_Property_Dispute,98
Karnataka,2002,CHNAMurder_Cause_Witchcraft,0
Karnataka,2002,CHNAMurder_Cause_Other_Causes_or_Motives,53
Karnataka,2010,CHNAMurder_Cause_Casteism,0
Karnataka,2007,CHNAMurder_Cause_Class_Conflict,0
Karnataka,2005,Murder_Cause_Communalism,3
Karnataka,2003,CHNAMurder_Cause_Other_Causes_or_Motives,57
